     ,image                       ,char,b'Raleway,b'Open Sans,b'Roboto,b'Ubuntu Mono,b'Michroma,b'Alex Brush,b'Russo One
12518,kathak_114.jpg_0            ,h   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12519,kathak_114.jpg_0            ,e   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12520,kathak_114.jpg_0            ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12521,kathak_114.jpg_0            ,p   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12522,kathak_114.jpg_0            ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12523,kathak_114.jpg_0            ,r   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12524,kathak_114.jpg_0            ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12525,kathak_114.jpg_0            ,m   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12526,kathak_114.jpg_0            ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12527,kathak_114.jpg_0            ,n   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12528,kathak_114.jpg_0            ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12529,kathak_114.jpg_0            ,"," ,0        ,0          ,0       ,0            ,0         ,0           ,1
12530,kathak_14.jpg_0             ,c   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12531,kathak_14.jpg_0             ,a   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12532,kathak_14.jpg_0             ,l   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12533,kathak_14.jpg_0             ,l   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12534,kathak_14.jpg_0             ,i   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12535,kathak_14.jpg_0             ,n   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12536,kathak_14.jpg_0             ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12537,kathak_14.jpg_0             ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12538,kathak_14.jpg_0             ,"," ,1        ,0          ,0       ,0            ,0         ,0           ,0
12539,kathak_14.jpg_0             ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12540,kathak_14.jpg_0             ,h   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12541,kathak_14.jpg_0             ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12542,kathak_14.jpg_0             ,n   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12543,kathak_14.jpg_0             ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12544,kathak_14.jpg_0             ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12545,kathak_14.jpg_0             ,h   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12546,kathak_14.jpg_0             ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12547,kathak_14.jpg_0             ,w   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12548,kathak_20.jpg_0             ,f   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12549,kathak_20.jpg_0             ,o   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12550,kathak_20.jpg_0             ,r   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12551,kathak_20.jpg_0             ,(   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12552,kathak_20.jpg_0             ,N   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12553,kathak_20.jpg_0             ,e   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12554,kathak_20.jpg_0             ,w   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12555,kathak_20.jpg_0             ,s   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12556,kathak_20.jpg_0             ,)   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12557,kathak_20.jpg_0             ,t   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12558,kathak_20.jpg_0             ,h   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12559,kathak_20.jpg_0             ,a   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12560,kathak_20.jpg_0             ,n   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12561,kathak_20.jpg_0             ,p   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12562,kathak_20.jpg_0             ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12563,kathak_20.jpg_0             ,r   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12564,kathak_20.jpg_0             ,i   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12565,kathak_20.jpg_0             ,o   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12566,kathak_20.jpg_0             ,d   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12567,kathak_20.jpg_0             ,E   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12568,kathak_20.jpg_0             ,S   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12569,kathak_20.jpg_0             ,T   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12570,kathak_20.jpg_0             ,W   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12571,kathak_20.jpg_0             ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12572,kathak_20.jpg_0             ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12573,kathak_20.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12574,kathak_20.jpg_0             ,f   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12575,kathak_20.jpg_0             ,o   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12576,kathak_20.jpg_0             ,r   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12577,kathak_22.jpg_0             ,R   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12578,kathak_22.jpg_0             ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12579,kathak_22.jpg_0             ,:   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12580,kathak_22.jpg_0             ,o   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12581,kathak_22.jpg_0             ,u   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12582,kathak_22.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12583,kathak_22.jpg_0             ,w   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12584,kathak_22.jpg_0             ,i   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12585,kathak_22.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12586,kathak_22.jpg_0             ,h   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12587,kathak_22.jpg_0             ,1   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12588,kathak_22.jpg_0             ,9   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12589,kathak_22.jpg_0             ,9   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12590,kathak_22.jpg_0             ,3   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12591,kathak_22.jpg_0             ,o   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12592,kathak_22.jpg_0             ,n   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12593,kathak_22.jpg_0             ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12594,kathak_22.jpg_0             ,.   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12595,kathak_22.jpg_0             ,5   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12596,kathak_22.jpg_0             ,8   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12597,kathak_22.jpg_0             ,0   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12598,kathak_22.jpg_0             ,(   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12599,kathak_22.jpg_0             ,T   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12600,kathak_22.jpg_0             ,r   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12601,kathak_22.jpg_0             ,a   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12602,kathak_22.jpg_0             ,c   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12603,kathak_22.jpg_0             ,y   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12604,kathak_22.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12605,kathak_22.jpg_0             ,h   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12606,kathak_22.jpg_0             ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12607,kathak_22.jpg_0             ,D   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12608,kathak_22.jpg_0             ,a   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12609,kathak_22.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12610,kathak_22.jpg_0             ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12611,kathak_22.jpg_0             ,:   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12612,kathak_28.jpg_0             ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12613,kathak_28.jpg_0             ,r   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12614,kathak_28.jpg_0             ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12615,kathak_28.jpg_0             ,I   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12616,kathak_28.jpg_0             ,'   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12617,kathak_28.jpg_0             ,m   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12618,kathak_40.jpg_0             ,a   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12619,kathak_40.jpg_0             ,n   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12620,kathak_40.jpg_0             ,d   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12621,kathak_53.jpg_0             ,g   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12622,kathak_53.jpg_0             ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12623,kathak_53.jpg_0             ,?   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12624,kathak_53.jpg_0             ,6   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12625,kathak_53.jpg_0             ,0   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12626,kathak_53.jpg_0             ,w   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12627,kathak_53.jpg_0             ,/   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12628,kathak_53.jpg_0             ,c   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12629,kathak_53.jpg_0             ,h   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12630,kathak_53.jpg_0             ,a   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12631,kathak_53.jpg_0             ,n   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12632,kathak_53.jpg_0             ,d   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12633,kathak_53.jpg_0             ,l   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12634,kathak_53.jpg_0             ,o   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12635,kathak_53.jpg_0             ,v   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12636,kathak_53.jpg_0             ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12637,kathak_53.jpg_0             ,d   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12638,kathak_53.jpg_0             ,o   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12639,kathak_53.jpg_0             ,n   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12640,kathak_53.jpg_0             ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12641,kathak_53.jpg_0             ,o   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12642,kathak_53.jpg_0             ,u   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12643,kathak_53.jpg_0             ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12644,kathak_53.jpg_0             ,3   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12645,kathak_53.jpg_0             ,-   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12646,kathak_53.jpg_0             ,0   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12647,kathak_53.jpg_0             ,'   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12648,kathak_53.jpg_0             ,w   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12649,kathak_53.jpg_0             ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12650,kathak_53.jpg_0             ,s   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12651,kathak_53.jpg_0             ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12652,kathak_53.jpg_0             ,r   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12653,kathak_53.jpg_0             ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12654,kathak_53.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12655,kathak_53.jpg_0             ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12656,kathak_53.jpg_0             ,e   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12657,kathak_53.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12658,kathak_53.jpg_0             ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12659,kathak_53.jpg_0             ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12660,kathak_53.jpg_0             ,t   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12661,kathak_53.jpg_0             ,S   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12662,kathak_53.jpg_0             ,h   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12663,kathak_53.jpg_0             ,a   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12664,kathak_53.jpg_0             ,p   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12665,kathak_53.jpg_0             ,i   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12666,kathak_53.jpg_0             ,r   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12667,kathak_53.jpg_0             ,o   ,0        ,0          ,0       ,0            ,0         ,0           ,1
12668,kathak_53.jpg_0             ,D   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12669,kathak_53.jpg_0             ,O   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12670,kathak_53.jpg_0             ,S   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12671,kathak_53.jpg_0             ,n   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12672,kathak_53.jpg_0             ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12673,kathak_53.jpg_0             ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12674,kathak_53.jpg_0             ,E   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12675,kathak_53.jpg_0             ,P   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12676,kathak_53.jpg_0             ,A   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12677,kathak_53.jpg_0             ,h   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12678,kathak_53.jpg_0             ,i   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12679,kathak_53.jpg_0             ,m   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12680,kathak_53.jpg_0             ,.   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12681,kathak_53.jpg_0             ,>   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12682,kathak_53.jpg_0             ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12683,kathak_53.jpg_0             ,w   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12684,kathak_53.jpg_0             ,n   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12685,kathak_8.jpg_0              ,j   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12686,kathak_8.jpg_0              ,u   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12687,kathak_8.jpg_0              ,s   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12688,kathak_8.jpg_0              ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12689,kathak_8.jpg_0              ,L   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12690,kathak_8.jpg_0              ,a   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12691,kathak_8.jpg_0              ,s   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12692,kathak_8.jpg_0              ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12693,kathak_8.jpg_0              ,O   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12694,kathak_8.jpg_0              ,S   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12695,kathak_8.jpg_0              ,'   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12696,kathak_8.jpg_0              ,s   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12697,kathak_8.jpg_0              ,a   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12698,kathak_8.jpg_0              ,r   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12699,kathak_8.jpg_0              ,t   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12700,kathak_8.jpg_0              ,i   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12701,kathak_8.jpg_0              ,c   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12702,kathak_8.jpg_0              ,l   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12703,kathak_8.jpg_0              ,e   ,0        ,0          ,0       ,0            ,0         ,1           ,0
12704,kathak_8.jpg_0              ,"," ,0        ,0          ,0       ,0            ,0         ,1           ,0
12705,kathak_8.jpg_0              ,C   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12706,kathak_8.jpg_0              ,H   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12707,kathak_8.jpg_0              ,I   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12708,kathak_8.jpg_0              ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12709,kathak_8.jpg_0              ,h   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12710,kathak_8.jpg_0              ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12711,kathak_8.jpg_0              ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12712,kathak_8.jpg_0              ,h   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12713,kathak_8.jpg_0              ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12714,kathak_8.jpg_0              ,I   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12715,kathak_8.jpg_0              ,D   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12716,kathak_8.jpg_0              ,E   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12717,kathak_8.jpg_0              ,t   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12718,kathak_8.jpg_0              ,h   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12719,kathak_8.jpg_0              ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12720,kathak_8.jpg_0              ,W   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12721,kathak_8.jpg_0              ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12722,kathak_8.jpg_0              ,l   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12723,kathak_8.jpg_0              ,l   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12724,kathak_8.jpg_0              ,"," ,1        ,0          ,0       ,0            ,0         ,0           ,0
12725,kathak_8.jpg_0              ,f   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12726,kathak_8.jpg_0              ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12727,kathak_8.jpg_0              ,l   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12728,kathak_8.jpg_0              ,l   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12729,kathak_8.jpg_0              ,o   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12730,kathak_8.jpg_0              ,w   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12731,kathak_8.jpg_0              ,e   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12732,kathak_8.jpg_0              ,d   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12733,kathak_8.jpg_0              ,a   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12734,kathak_8.jpg_0              ,n   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12735,kathak_8.jpg_0              ,d   ,1        ,0          ,0       ,0            ,0         ,0           ,0
12736,kathak_85.jpg_0             ,(   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12737,kathak_85.jpg_0             ,B   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12738,kathak_85.jpg_0             ,r   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12739,kathak_85.jpg_0             ,u   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12740,kathak_85.jpg_0             ,c   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12741,kathak_85.jpg_0             ,e   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12742,kathak_85.jpg_0             ,d   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12743,kathak_85.jpg_0             ,o   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12744,kathak_85.jpg_0             ,e   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12745,kathak_85.jpg_0             ,s   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12746,kathak_85.jpg_0             ,n   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12747,kathak_85.jpg_0             ,'   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12748,kathak_85.jpg_0             ,t   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12749,kathak_85.jpg_0             ,G   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12750,kathak_85.jpg_0             ,a   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12751,kathak_85.jpg_0             ,y   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12752,kathak_85.jpg_0             ,f   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12753,kathak_85.jpg_0             ,o   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12754,kathak_85.jpg_0             ,r   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12755,kathak_85.jpg_0             ,t   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12756,kathak_85.jpg_0             ,h   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12757,kathak_85.jpg_0             ,e   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12758,kathmandu_107.jpg_0         ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12759,kathmandu_107.jpg_0         ,n   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12760,kathmandu_107.jpg_0         ,d   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12761,kathmandu_107.jpg_0         ,2   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12762,kathmandu_107.jpg_0         ,n   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12763,kathmandu_107.jpg_0         ,d   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12764,kathmandu_107.jpg_0         ,a   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12765,kathmandu_107.jpg_0         ,r   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12766,kathmandu_107.jpg_0         ,e   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12767,kathmandu_107.jpg_0         ,b   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12768,kathmandu_107.jpg_0         ,r   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12769,kathmandu_107.jpg_0         ,a   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12770,kathmandu_107.jpg_0         ,f   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12771,kathmandu_107.jpg_0         ,o   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12772,kathmandu_107.jpg_0         ,r   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12773,kathmandu_107.jpg_0         ,t   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12774,kathmandu_107.jpg_0         ,o   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12775,kathmandu_107.jpg_0         ,.   ,0        ,1          ,0       ,0            ,0         ,0           ,0
12776,kathmandu_114.jpg_0         ,F   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12777,kathmandu_114.jpg_0         ,r   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12778,kathmandu_114.jpg_0         ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12779,kathmandu_114.jpg_0         ,m   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12780,kathmandu_114.jpg_0         ,:   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12781,kathmandu_114.jpg_0         ,y   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12782,kathmandu_114.jpg_0         ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12783,kathmandu_114.jpg_0         ,u   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12784,kathmandu_114.jpg_0         ,.   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12785,kathmandu_114.jpg_0         ,h   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12786,kathmandu_114.jpg_0         ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12787,kathmandu_114.jpg_0         ,w   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12788,kathmandu_114.jpg_0         ,m   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12789,kathmandu_114.jpg_0         ,u   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12790,kathmandu_114.jpg_0         ,s   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12791,kathmandu_114.jpg_0         ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12792,kathmandu_114.jpg_0         ,n   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12793,kathmandu_114.jpg_0         ,e   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12794,kathmandu_114.jpg_0         ,w   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12795,kathmandu_131.jpg_0         ,l   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12796,kathmandu_131.jpg_0         ,o   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12797,kathmandu_131.jpg_0         ,n   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12798,kathmandu_131.jpg_0         ,g   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12799,kathmandu_131.jpg_0         ,T   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12800,kathmandu_131.jpg_0         ,h   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12801,kathmandu_131.jpg_0         ,e   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12802,kathmandu_131.jpg_0         ,l   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12803,kathmandu_131.jpg_0         ,a   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12804,kathmandu_131.jpg_0         ,s   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12805,kathmandu_131.jpg_0         ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12806,kathmandu_131.jpg_0         ,m   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12807,kathmandu_131.jpg_0         ,a   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12808,kathmandu_131.jpg_0         ,t   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12809,kathmandu_131.jpg_0         ,h   ,0        ,0          ,1       ,0            ,0         ,0           ,0
12810,kathmandu_131.jpg_0         ,t   ,0        ,0          ,0       ,1            ,0         ,0           ,0
12811,kathmandu_131.jpg_0         ,h   ,0        ,0          ,0       ,1            ,0         ,0           ,0
